Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
2263.0,916384150.0,20.0,89.0,10991.0,8.0,5.0,2007.0,2007.0,80.0,0.0,0.0,1571.0,1571.0,1571.0,0.0,0.0,1571.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2007.0,3.0,722.0,100.0,36.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,239000.0
2264.0,916386170.0,20.0,67.0,10656.0,8.0,5.0,2006.0,2007.0,274.0,0.0,0.0,1638.0,1638.0,1646.0,0.0,0.0,1646.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2007.0,3.0,870.0,192.0,80.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,248900.0
2265.0,916403040.0,20.0,42.0,10331.0,7.0,7.0,1985.0,1985.0,0.0,215.0,80.0,970.0,1265.0,1240.0,0.0,0.0,1240.0,0.0,1.0,2.0,0.0,3.0,1.0,6.0,0.0,1985.0,2.0,528.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,174000.0
2266.0,916403290.0,50.0,44.0,13758.0,7.0,5.0,1990.0,1991.0,117.0,902.0,0.0,254.0,1156.0,1187.0,530.0,0.0,1717.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1990.0,2.0,400.0,168.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,187500.0
2267.0,916455010.0,60.0,79.0,9303.0,6.0,5.0,1996.0,1997.0,42.0,742.0,0.0,130.0,872.0,888.0,868.0,0.0,1756.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,1996.0,2.0,422.0,144.0,122.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,204000.0
2268.0,916455050.0,20.0,72.6,6718.0,8.0,5.0,2001.0,2001.0,86.0,250.0,0.0,1017.0,1267.0,1312.0,0.0,0.0,1312.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,2001.0,2.0,471.0,256.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,180500.0
2269.0,916455110.0,80.0,73.0,9590.0,7.0,5.0,2003.0,2003.0,442.0,786.0,0.0,82.0,868.0,1146.0,0.0,0.0,1146.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2003.0,2.0,438.0,160.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,187500.0
2270.0,916455150.0,20.0,80.0,11305.0,8.0,5.0,2002.0,2002.0,886.0,1329.0,0.0,593.0,1922.0,1922.0,0.0,0.0,1922.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2002.0,3.0,692.0,201.0,64.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,282000.0
2271.0,916460020.0,20.0,79.0,7777.0,6.0,5.0,1996.0,1996.0,203.0,0.0,0.0,1491.0,1491.0,1491.0,0.0,0.0,1491.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1996.0,2.0,571.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,178000.0
2272.0,916475020.0,20.0,85.0,14536.0,8.0,5.0,2002.0,2003.0,236.0,1300.0,0.0,316.0,1616.0,1629.0,0.0,0.0,1629.0,1.0,0.0,2.0,0.0,3.0,1.0,9.0,1.0,2002.0,3.0,808.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,270000.0
2273.0,916477060.0,60.0,84.0,11800.0,7.0,5.0,2003.0,2004.0,94.0,766.0,0.0,356.0,1122.0,1146.0,1340.0,0.0,2486.0,1.0,0.0,3.0,1.0,5.0,1.0,10.0,1.0,2003.0,2.0,452.0,143.0,32.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,279900.0
2274.0,917425190.0,20.0,50.0,35133.0,5.0,4.0,1963.0,1963.0,226.0,1159.0,0.0,413.0,1572.0,1572.0,0.0,0.0,1572.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,2.0,1963.0,3.0,995.0,0.0,263.0,0.0,0.0,263.0,0.0,0.0,5.0,2007.0,186700.0
2275.0,921126010.0,20.0,93.0,15306.0,8.0,5.0,2006.0,2007.0,100.0,80.0,0.0,1652.0,1732.0,1776.0,0.0,0.0,1776.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2006.0,3.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,283463.0
2276.0,921128030.0,20.0,85.0,12633.0,10.0,5.0,2006.0,2007.0,242.0,0.0,0.0,1824.0,1824.0,1824.0,0.0,0.0,1824.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,2006.0,3.0,932.0,160.0,36.0,0.0,0.0,108.0,0.0,0.0,9.0,2007.0,392000.0
2277.0,921205070.0,60.0,88.0,12665.0,8.0,5.0,2005.0,2006.0,245.0,0.0,0.0,1094.0,1094.0,1133.0,1349.0,0.0,2482.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,2005.0,3.0,642.0,144.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,281213.0
2278.0,923202134.0,20.0,70.0,8402.0,5.0,5.0,2007.0,2007.0,0.0,206.0,0.0,914.0,1120.0,1120.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1991.4,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,147000.0
2279.0,923202220.0,20.0,200.0,43500.0,3.0,5.0,1953.0,1953.0,0.0,0.0,0.0,0.0,0.0,2034.0,0.0,0.0,2034.0,0.0,0.0,1.0,0.0,2.0,1.0,9.0,0.0,1953.0,4.0,1041.0,483.0,266.0,0.0,0.0,0.0,561.0,0.0,6.0,2007.0,130000.0
2280.0,923203010.0,120.0,62.0,6710.0,6.0,5.0,1996.0,1997.0,134.0,16.0,904.0,0.0,920.0,936.0,0.0,0.0,936.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1996.0,2.0,460.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,140000.0
2281.0,923204050.0,20.0,94.0,25286.0,4.0,5.0,1963.0,1963.0,0.0,633.0,0.0,431.0,1064.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1963.0,2.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,132250.0
2282.0,923204140.0,90.0,100.0,25000.0,5.0,4.0,1967.0,1967.0,0.0,0.0,0.0,1632.0,1632.0,1632.0,0.0,0.0,1632.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1967.0,2.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,143000.0
2283.0,923205025.0,190.0,92.0,32463.0,4.0,4.0,1961.0,1975.0,149.0,1159.0,0.0,90.0,1249.0,1622.0,0.0,0.0,1622.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,1975.0,4.0,1356.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,168000.0
2284.0,923225040.0,120.0,44.0,4224.0,5.0,7.0,1976.0,1976.0,0.0,840.0,0.0,200.0,1040.0,1060.0,0.0,0.0,1060.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1976.0,2.0,572.0,100.0,110.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,129900.0
2285.0,923225050.0,120.0,44.0,4224.0,5.0,5.0,1976.0,1976.0,0.0,874.0,0.0,268.0,1142.0,1142.0,0.0,0.0,1142.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1976.0,2.0,528.0,536.0,90.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,134000.0
2286.0,923226300.0,160.0,21.0,1504.0,4.0,4.0,1972.0,1972.0,0.0,252.0,0.0,294.0,546.0,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1972.0,1.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,85500.0
2287.0,923228200.0,180.0,25.0,1533.0,4.0,5.0,1970.0,1970.0,0.0,503.0,0.0,27.0,530.0,530.0,462.0,0.0,992.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1970.0,1.0,297.0,112.0,97.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,106500.0
2288.0,923228220.0,160.0,21.0,1495.0,4.0,6.0,1970.0,1970.0,189.0,384.0,0.0,162.0,546.0,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1971.2,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,93900.0
2289.0,923228250.0,160.0,21.0,2001.0,4.0,5.0,1970.0,1970.0,80.0,0.0,0.0,546.0,546.0,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1970.0,1.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,75000.0
2290.0,923228290.0,180.0,21.0,1936.0,4.0,6.0,1970.0,1970.0,0.0,131.0,499.0,0.0,630.0,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,84500.0
2291.0,923228390.0,160.0,21.0,1890.0,4.0,3.0,1976.0,1976.0,0.0,0.0,0.0,546.0,546.0,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1976.0,1.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,75190.0
2292.0,923229010.0,80.0,59.8,11333.0,6.0,5.0,1976.0,1976.0,0.0,539.0,0.0,490.0,1029.0,1062.0,0.0,0.0,1062.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,1976.0,2.0,539.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,146800.0
2293.0,923229040.0,85.0,72.0,9129.0,5.0,5.0,1977.0,1977.0,144.0,923.0,0.0,0.0,923.0,1008.0,0.0,0.0,1008.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1977.0,2.0,678.0,201.0,66.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,153500.0
2294.0,923229100.0,80.0,90.0,15957.0,6.0,6.0,1977.0,1977.0,0.0,1148.0,0.0,96.0,1244.0,1356.0,0.0,0.0,1356.0,2.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1977.0,2.0,528.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,188000.0
2295.0,923229140.0,20.0,61.0,33983.0,5.0,6.0,1977.0,1994.0,0.0,1112.0,0.0,48.0,1160.0,1676.0,0.0,0.0,1676.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,2.0,1977.0,2.0,672.0,690.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,196000.0
2296.0,923230010.0,60.0,68.0,8286.0,5.0,7.0,1977.0,1977.0,0.0,531.0,0.0,185.0,716.0,716.0,716.0,0.0,1432.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1977.0,2.0,531.0,0.0,136.0,0.0,0.0,240.0,0.0,0.0,6.0,2007.0,157000.0
2297.0,923230120.0,85.0,50.0,6723.0,5.0,7.0,1971.0,1971.0,0.0,796.0,0.0,0.0,796.0,796.0,0.0,0.0,796.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,1980.2,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,138000.0
2298.0,923230180.0,85.0,54.0,7244.0,5.0,7.0,1970.0,1970.0,0.0,619.0,0.0,149.0,768.0,768.0,0.0,0.0,768.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1987.0,2.0,624.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,129500.0
2299.0,923251160.0,20.0,124.0,27697.0,4.0,3.0,1961.0,1961.0,198.0,811.0,0.0,585.0,1396.0,1608.0,0.0,0.0,1608.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1961.0,1.0,444.0,152.0,38.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,80000.0
2300.0,923252080.0,20.0,69.0,7599.0,4.0,6.0,1982.0,2006.0,0.0,565.0,0.0,280.0,845.0,845.0,0.0,0.0,845.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1987.0,2.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,129500.0
2301.0,923275010.0,20.0,56.4,11000.0,5.0,6.0,1976.0,2003.0,0.0,1090.0,0.0,0.0,1090.0,1178.0,0.0,0.0,1178.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1976.0,2.0,502.0,0.0,44.0,0.0,0.0,88.0,0.0,0.0,6.0,2007.0,135000.0
2302.0,923275200.0,20.0,76.0,8314.0,5.0,7.0,1982.0,1982.0,0.0,546.0,0.0,270.0,816.0,816.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1982.0,1.0,264.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,124500.0
2303.0,923276180.0,20.0,65.0,11625.0,5.0,7.0,1983.0,1983.0,0.0,596.0,0.0,220.0,816.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1983.0,1.0,264.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,139000.0
2304.0,923400150.0,20.0,63.0,10712.0,5.0,5.0,1991.0,1992.0,0.0,212.0,0.0,762.0,974.0,974.0,0.0,0.0,974.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1991.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,93500.0
2305.0,923425030.0,20.0,62.0,10447.0,5.0,6.0,1984.0,1984.0,0.0,516.0,0.0,348.0,864.0,887.0,0.0,0.0,887.0,0.0,1.0,1.0,0.0,3.0,1.0,5.0,0.0,1984.0,1.0,288.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,124500.0
2306.0,526302030.0,20.0,82.8,11027.0,6.0,5.0,1954.0,1954.0,28.0,468.0,539.0,171.0,1178.0,1293.0,0.0,0.0,1293.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1954.0,2.0,452.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,149900.0
2307.0,526302040.0,20.0,85.0,10533.0,6.0,6.0,1956.0,1956.0,244.0,773.0,0.0,235.0,1008.0,1024.0,0.0,0.0,1024.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,1956.0,1.0,313.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,8.0,2006.0,157500.0
2308.0,526302120.0,20.0,83.2,11765.0,5.0,5.0,1957.0,1957.0,302.0,1127.0,0.0,490.0,1617.0,1797.0,0.0,0.0,1797.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1957.0,3.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,169000.0
2309.0,526303060.0,20.0,101.8,39384.0,6.0,6.0,1957.0,1957.0,902.0,1110.0,0.0,595.0,1705.0,1390.0,0.0,0.0,1390.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,1957.0,2.0,550.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,252000.0
2310.0,526354020.0,20.0,90.0,11727.0,7.0,6.0,1969.0,1969.0,434.0,0.0,0.0,1851.0,1851.0,1851.0,0.0,0.0,1851.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,1969.0,2.0,506.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,192100.0
2311.0,527105060.0,60.0,60.0,8238.0,6.0,5.0,1997.0,1998.0,0.0,700.0,0.0,113.0,813.0,813.0,712.0,0.0,1525.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1997.0,2.0,400.0,421.0,72.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,183500.0
2312.0,527106010.0,60.0,55.2,13006.0,7.0,5.0,1997.0,1997.0,285.0,0.0,0.0,964.0,964.0,993.0,1243.0,0.0,2236.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1997.0,2.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,222000.0
2313.0,527107020.0,60.0,57.6,13041.0,6.0,5.0,1995.0,1995.0,0.0,0.0,0.0,781.0,781.0,781.0,890.0,0.0,1671.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1995.0,2.0,423.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,170000.0
2314.0,527107030.0,60.0,72.8,13031.0,6.0,5.0,1995.0,1996.0,0.0,592.0,0.0,99.0,691.0,691.0,807.0,0.0,1498.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1995.0,2.0,409.0,315.0,44.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,187500.0
2315.0,527107120.0,60.0,54.0,9783.0,6.0,5.0,1996.0,1996.0,0.0,0.0,0.0,821.0,821.0,821.0,955.0,0.0,1776.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1996.0,2.0,443.0,286.0,116.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,202000.0
2316.0,527107240.0,60.0,70.0,11207.0,6.0,5.0,1997.0,1997.0,0.0,714.0,0.0,88.0,802.0,802.0,709.0,0.0,1511.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1997.0,2.0,413.0,95.0,75.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,185000.0
2317.0,527108010.0,60.0,134.0,19378.0,7.0,5.0,2005.0,2006.0,456.0,57.0,0.0,1335.0,1392.0,1392.0,1070.0,0.0,2462.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,2006.0,2.0,576.0,239.0,132.0,0.0,168.0,0.0,0.0,0.0,3.0,2006.0,320000.0
2318.0,527108020.0,20.0,50.0,14859.0,7.0,5.0,2006.0,2006.0,27.0,0.0,0.0,1670.0,1670.0,1670.0,0.0,0.0,1670.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2006.0,3.0,690.0,144.0,60.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,240000.0
2319.0,527108030.0,60.0,50.0,13128.0,8.0,5.0,2005.0,2005.0,216.0,0.0,0.0,1074.0,1074.0,1074.0,990.0,0.0,2064.0,0.0,0.0,2.0,1.0,4.0,1.0,7.0,1.0,2005.0,2.0,527.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,250000.0
2320.0,527108040.0,60.0,72.0,10463.0,8.0,5.0,2005.0,2005.0,0.0,0.0,0.0,893.0,893.0,901.0,900.0,0.0,1801.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2005.0,3.0,800.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,239900.0
2321.0,527108060.0,60.0,42.0,13751.0,7.0,5.0,2005.0,2006.0,248.0,60.0,0.0,1640.0,1700.0,1700.0,512.0,0.0,2212.0,1.0,0.0,2.0,1.0,3.0,1.0,9.0,1.0,2006.0,3.0,773.0,237.0,38.0,0.0,0.0,115.0,0.0,0.0,5.0,2006.0,309000.0
2322.0,527108090.0,60.0,168.0,23257.0,7.0,5.0,2006.0,2006.0,0.0,0.0,0.0,868.0,868.0,887.0,1134.0,0.0,2021.0,0.0,0.0,2.0,1.0,3.0,1.0,9.0,1.0,2006.0,2.0,422.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,274725.0
2323.0,527146135.0,160.0,68.0,13108.0,8.0,5.0,1994.0,1994.0,0.0,0.0,0.0,2062.0,2062.0,2079.0,608.0,0.0,2687.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,0.0,1994.0,2.0,618.0,168.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,270000.0
2324.0,527158020.0,20.0,73.4,8076.0,6.0,6.0,1993.0,1994.0,112.0,705.0,0.0,455.0,1160.0,1169.0,0.0,0.0,1169.0,0.0,1.0,2.0,0.0,3.0,1.0,6.0,1.0,1993.0,2.0,402.0,0.0,26.0,0.0,0.0,144.0,0.0,0.0,7.0,2006.0,183500.0
2325.0,527163020.0,60.0,64.8,7685.0,6.0,5.0,1993.0,1994.0,112.0,518.0,0.0,179.0,697.0,697.0,804.0,0.0,1501.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1993.0,2.0,420.0,190.0,63.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,165600.0
2326.0,527166030.0,60.0,63.0,9084.0,7.0,5.0,1998.0,1998.0,0.0,0.0,0.0,935.0,935.0,955.0,677.0,0.0,1632.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1998.0,2.0,462.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,176500.0
2327.0,527182020.0,120.0,30.0,3701.0,8.0,5.0,1987.0,1987.0,0.0,0.0,0.0,1191.0,1191.0,1204.0,0.0,0.0,1204.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1987.0,2.0,461.0,120.0,70.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,130000.0
2328.0,527190050.0,160.0,44.0,5306.0,7.0,7.0,1987.0,1987.0,0.0,495.0,215.0,354.0,1064.0,1064.0,703.0,0.0,1767.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,1987.0,2.0,504.0,441.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,239000.0
2329.0,527190220.0,120.0,57.0,6563.0,8.0,5.0,1985.0,1985.0,0.0,1148.0,0.0,594.0,1742.0,1742.0,0.0,0.0,1742.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,1985.0,2.0,564.0,114.0,28.0,234.0,0.0,0.0,0.0,0.0,12.0,2006.0,275000.0
2330.0,527210030.0,60.0,59.0,16023.0,9.0,5.0,2005.0,2006.0,600.0,1218.0,0.0,180.0,1398.0,1414.0,1384.0,0.0,2798.0,1.0,0.0,3.0,1.0,3.0,1.0,11.0,1.0,2005.0,3.0,670.0,182.0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,457347.0
2331.0,527210040.0,60.0,60.0,18062.0,10.0,5.0,2006.0,2006.0,662.0,0.0,0.0,1528.0,1528.0,1528.0,1862.0,0.0,3390.0,0.0,0.0,3.0,1.0,5.0,1.0,10.0,1.0,2006.0,3.0,758.0,204.0,34.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,545224.0
2332.0,527210050.0,60.0,63.0,12292.0,9.0,5.0,2006.0,2006.0,184.0,205.0,0.0,889.0,1094.0,1102.0,1371.0,0.0,2473.0,0.0,0.0,2.0,1.0,4.0,1.0,11.0,1.0,2006.0,3.0,675.0,246.0,39.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,356383.0
2333.0,527212030.0,60.0,85.0,16056.0,9.0,5.0,2005.0,2006.0,208.0,240.0,0.0,1752.0,1992.0,1992.0,876.0,0.0,2868.0,0.0,0.0,3.0,1.0,4.0,1.0,11.0,1.0,2005.0,3.0,716.0,214.0,108.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,556581.0
2334.0,527212040.0,60.0,82.0,12438.0,8.0,5.0,2006.0,2006.0,466.0,0.0,0.0,1234.0,1234.0,1264.0,1312.0,0.0,2576.0,0.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,2006.0,3.0,666.0,324.0,100.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,361919.0
2335.0,527214060.0,60.0,82.0,16052.0,10.0,5.0,2006.0,2006.0,734.0,1206.0,0.0,644.0,1850.0,1850.0,848.0,0.0,2698.0,1.0,0.0,2.0,1.0,4.0,1.0,11.0,1.0,2006.0,3.0,736.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,535000.0
2336.0,527216010.0,60.0,92.0,15922.0,9.0,5.0,2005.0,2006.0,550.0,0.0,0.0,1390.0,1390.0,1390.0,1405.0,0.0,2795.0,0.0,0.0,3.0,1.0,4.0,1.0,10.0,1.0,2005.0,3.0,660.0,272.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,401179.0
2337.0,527216050.0,60.0,66.0,13682.0,10.0,5.0,2006.0,2006.0,1031.0,0.0,0.0,1410.0,1410.0,1426.0,1519.0,0.0,2945.0,0.0,0.0,3.0,1.0,3.0,1.0,10.0,1.0,2006.0,3.0,641.0,192.0,0.0,37.0,0.0,0.0,0.0,0.0,10.0,2006.0,438780.0
2338.0,527226010.0,60.0,114.0,14762.0,5.0,6.0,1948.0,1950.0,0.0,0.0,0.0,0.0,0.0,1547.0,720.0,53.0,2320.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,1979.0,2.0,672.0,120.0,144.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,169000.0
2339.0,527250040.0,190.0,100.0,34650.0,5.0,5.0,1955.0,1955.0,0.0,1056.0,0.0,0.0,1056.0,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1955.0,2.0,572.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,145000.0
2340.0,527252090.0,120.0,60.0,8147.0,9.0,5.0,2005.0,2005.0,230.0,1191.0,0.0,523.0,1714.0,1714.0,0.0,0.0,1714.0,1.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,2005.0,2.0,517.0,156.0,55.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,318000.0
2341.0,527254070.0,20.0,69.0,11302.0,8.0,5.0,2005.0,2006.0,238.0,1422.0,0.0,392.0,1814.0,1826.0,0.0,0.0,1826.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2005.0,3.0,758.0,180.0,75.0,0.0,0.0,120.0,0.0,0.0,8.0,2006.0,319000.0
2342.0,527256120.0,20.0,90.0,18261.0,9.0,5.0,2005.0,2005.0,420.0,1416.0,0.0,494.0,1910.0,2000.0,0.0,0.0,2000.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,2.0,2005.0,3.0,722.0,351.0,102.0,0.0,0.0,123.0,0.0,0.0,9.0,2006.0,470000.0
2343.0,527301010.0,20.0,91.0,14145.0,7.0,7.0,1984.0,1998.0,0.0,213.0,0.0,995.0,1208.0,1621.0,0.0,0.0,1621.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,0.0,1984.0,2.0,440.0,108.0,45.0,0.0,0.0,0.0,0.0,400.0,5.0,2006.0,202500.0
